,content,predicted,ground,star,item,brand
14619,mình mới mua hôm chiều thứ 5. đánh giá bên ngoài máy rất đẹp. kiểu dáng gần giống như 105 2017 loa to nhưng mỗi lần bấm gọi cko ai đó lại hiển thị danh bạ hơi khó hỉu. nhưng là người hay dùng nokia mình đánh giá 5 sao. nv phục vụ tôt.,1,1,5,nokia-105-2019,nokia
14620,"Mình mua 5s xài được gần 1 tháng, máy chạy mượt ổn định, mọi thứ đều tốt chỉ có điều pin yếu và mau nóng máy. Khi sạc pin cục sạc rất nóng nhưng mình thấy dường như 5s máy nào cũng bị như vậy. Trừ khoản pin ra thì nói chung mình thích sản phẩm này.",1,1,4,iphone-5s-16gb,iphone
14621,"Loại điện thoại nắp gập còn lại duy nhất trên thị trường, phù hợp với người lớn tuổi, tránh bị mất tiền vì không ngắt cuộc gọi do vô tình",1,1,5,mobell-m789,mobell
14622,"Sử dụng đươc hơn tuần, máy cực đẹp, nhỏ gọn, dễ sử dụng. Nhưng máy hơi nhỏ, màn hình phải lờn tầm 5.5 inch là ưng ý. Nhân viên tư vấn tốt.",1,1,5,iphone-se-16gb,iphone
14623,Ổn nhất trong tầm giá 2590k Chơi game mượt Ổn nhất là liên quân Pin khoẻ máy đẹp,1,1,5,xiaomi-redmi-7-16gb,xiaomi
14624,Máy hay bị đơ .Còn bắt wifi ko nổi nữa Sài 1_2thag là máy bắt wifi ko nổi.Chơi liên quân hay bị mag yếu,0,0,2,xiaomi-redmi-7-16gb,xiaomi
14625,Máy đẹp.pin trâu.camera đẹp chụp đêm tốt.màn hơi kém khi ra ngoài nắng xíu.sạc nhanh! Nói chung xuất sắc trong tầm giá! Kết vsmat từ thời active 1+ nhưng giá thì tuột nhanh thê thảm cảm thấy không tự tin lắm!,1,1,5,vsmart-live,vsmart
14626,"Độ sáng màn hình thấp, phân giải thấp nên rất xấu. Đc cái pin khoẻ andoird one mượt mà ổn định, chip hiệu năng ko cao lắm thiết nghĩ giá 4tr là hợp lý. Ae cân nhắc nếu quan trọng phần màn hình thì ko nên mua nó.",0,0,1,xiaomi-mi-a3,xiaomi
14627,"Thiết kế đẹp, chống nước tốt pin trâu nhân viên tư vấn và hỗ trợ kỹ thuật nhiệt tình. Rất hài lòng",1,1,5,samsung-galaxy-a8-plus-2018,samsung
14628,Máy tốt. Pin ổn. Ró nét. Màn hình to. Trải nghiệm rất ok. Màn hình to pin sáng. Còn về game nặng thì k bx do m ít choi,1,1,3,huawei-nova-2i,huawei
14629,"Cực kỳ thích con note 10+ này, camera chụp bao đẹp, hiệu năng ổn, pin trâu, thích nhất cây bút :)))",1,1,5,samsung-galaxy-note-10-plus,samsung
14630,Thiết kế nhỏ gọn.đẹp.dễ sử dụng.mình dùng lâu rồi mà máy vẫn mượt vẫn sử dụng tốt.mình rất hài lòng với sản phẩm này.chính sách bảo hành tốt,1,1,4,iphone-6-32gb-gold,iphone
14631,"Sản phẩm khá tốt trong 2 ngày đầu, khá ngon :D còn lại đang trải nghiệm, màn hình hơi ám vàng ở phần thanh điều hướng",1,1,5,realme-2-4gb-64gb,realme
14632,"Máy xài tạm ổn, ko nên cài ứg dụg nhiều, lướt web ok, bin tụt nhanh sạc lâu đầy, cảm ứng cũng được, loa nghe hơi nhỏ, với giá này thì ko thể chê được, xài tầm một năm đổi máy khác dc rồi",1,1,2,mobell-nova-i4,mobell
14633,Máy chụp hình đẹp. Loa đt nghe rõ. Màn hình cũng khá đẹp xem phim các kiểu rất thích. Nhưng có vẻ lâu lâu hơi đơ nhẹ. Chơi PUBG mobile chỉnh cấu hình thấp vẫn lag mặc dù mới mua 4 ngày thôi. Ae mua để chụp hình lướt fb hay chơi game nhẹ thì đc chứ chơi game kiểu pubg hay ros thì trải nghiệm k ổn mấy,1,1,4,oppo-f5-youth,oppo
14634,"Máy của tôi dùng chưa hết bảo hành,nay lại bị lỗi sọc trắng màn hình. Tôi cảm thấy buồn cho sản phẩm galaxy s7 edge này quá. Thất vọng...",0,0,2,samsung-galaxy-s7-edge,samsung
14635,"sau vài tháng sử dụng thì tôi thấy tốt nhất là pin, pin xài khá lâu . kế là màn hình to rõ. và nó lag rất kinh( do mình xài máy ram6gb quen) xài mess mà giật lắm. màn hình thì ám vàng . nói chung là ổn",1,1,3,realme-c1,realme
14636,"Sản phẩm tương đối, so với tầm giá thì ok, chỉ có màn hình là độ phân giải hơi thấp xem phim hay bị nhòe hình ảnh",1,1,4,itel-a13,itel
14637,Giá cả ko hợp lý! Camara dỡ tệ! Ánh sáng màn hình thì yếu. Quảng cáo cho cố! Mua con tầm giá đó ssA50 thì ngon hơn!,0,0,1,huawei-p30-lite,huawei
14638,"Quá tuyệt, rớt từ độ cao 2 mét bao nhiêu lần chỉ bị văng pin, vỏ và điện thoại, k bể màn hình, pin trâu, cảm ứng tốt, thiết kế nhỏ gọn, đẹp mắt",1,1,5,nokia-lumia-630,nokia
14639,"Sản phẩm phù hợp với người lớn tuổi , chữ to, bàn phím to, pin dùng được gần 1 tuần. Giá hợp lý",1,1,5,mobell-m389,mobell
14640,"Tất cả điều ngon lành cành đào , sạc thì hơi chậm 1 chút, nhưng mà con dế này chịu được mưa không nữa.",1,1,5,oppo-f7-128gb,oppo
14641,"Galaxy note3 là 1 sản phẩm có thiết kế đẹp, cấu hình máy đáp ứng tốt cho việc giải trí và công việc văn phòng cơ bản. Máy có bút sơn là 1 điểm cộng lớn, khả năng chụp hình và selphie cũng rất ấn tượng",1,1,4,samsung-galaxy-note-3,samsung
14642,"Sản phẩm sài tốt game mượt, hoàn hảo chưa có vấn đề gì.nhân viên phục vụ rất tốt 👍👍😄😄",1,1,5,xiaomi-redmi-note-7,xiaomi
14643,Máy ổn với các tác vụ cơ bản !,1,1,5,samsung-galaxy-a10,samsung
14644,"Máy khoảng 6 triệu lúc mua, máy mượt, camera chụp đẹp, màn hình tràn viền, chỉ có nhược điểm là vân tay ở mặt sau.",1,1,4,vivo-y85,vivo
14645,"Hãng OPPO năm nay làm rất tốt,máy xài rất tốt,pin tốt,hiệu năng tốt.xứng đáng đươc 5 sao.máy đáng mua trong tầm giá",1,1,5,oppo-a83,oppo
14646,Pin trâu chs game mượt hoạt động ổn. Mỗi tội là k thay đổi dk time. Ns chung vs tầm giá này là ổn,1,1,5,nokia-6-new-64gb,nokia
14647,Rất tốt camera siêu nét tôi rất thích sảm phẩm này cần hỗ trợ nhiều tính năng ưu việt hơn,1,1,5,samsung-galaxy-j3,samsung
14648,"Máy mau hừ.va sài không tốt. chụp hình bị lỗi.pin nóng,vân tay hơi lâu,máy chơi game bị lác và không mượt",0,0,1,oppo-f1-plus,oppo
14649,"Đây là dòng smartphone giá cực rẻ của Nokia 2 nổi bật với dung lượng pin lớn và thiết kế chắc chắn nhờ bộ khung sườn nhôm cao cấp và mặt lưng nhựa nhám chống bám vân tay. Đặc biệt Pin dùng đến 2 ngày, dung lượng pin khủng đến 4100 mAh, điện thoại Nokia được đảm bảo cho thời gian sử dụng đạt đến 2 ngày cho đầy đủ nhu cầu sử dụng thông thường của người dùng.",1,1,5,nokia-2,nokia
14650,"Sản phẩm thiết kế đẹp, số lớn dễ nhìn,phù hợp với mọi người sử dụng,âm thanh máy nghe lớn rõ",1,1,5,mobell-m789,mobell
14651,"Màn hình nhỏ quá, chữ cũng không rõ ràng đọc cảm giác rất khó chịu. Bù ại nghe gọi của máy rất to và rõ đánh giá cao.",1,1,4,itel-it5602,itel
14652,Máy đẹp lắm cảm ứng mượt mà không nóng máy. Giá rất oki lại đc phiếu mua hàng 1.triệu mua linh kiện trang trí.cảm ơn thegioididong.,1,1,5,vivo-v7,vivo
14653,Mới mua về chỉ đc 1 tuần chơi game chừng 30p thì máy nóng như mới phơi nắng đem vào pin 4000mAh mà chơi đc tầm 5 trận liên quân là tụt hơn 60% pin..nãn..cực kì bực bội,0,0,1,xiaomi-redmi-note-6-pro,xiaomi
14654,"Sản phẩm phù hợp, 2 sim, tiện lợi, bắt mắt, giá thành hợp lí, giao hàng nhanh, nhân viên tư vấn tốt, pin trâu, sóng khỏe, bàn phím cực êm",1,1,5,nokia-105-dual-sim,nokia
14655,"sản phẩm dùng rất tốt, máy dùng ổn định , cấu hình ổn. dáng máy cũng rất đẹp,mẫu mã máy cũng rất đẹp, pin trâu.",1,1,5,samsung-galaxy-j7-pro,samsung
14656,Có ốp lưng sp này không ad. Sp ộp ẹp quá gia công khá tệ. Cầm vuốt hay bị cấn vỏ không khít,1,1,4,nokia-230-khong-the,nokia
14657,"Sản phẩm tốt, thiết kế nhỏ gọn, cảm ứng mượt, mọi thứ đều ok, nhân viên tư vấn nhiệt tình.",1,1,5,nokia-3,nokia
14658,2sim mà sim2 vs thẻ nhớ sd chung 1 lỗ cho sim khỏi cho thẻ .... Máy hơi dài thiếu cân đối. ......,1,1,5,samsung-galaxy-note8,samsung
14659,"sản phẩm sài tốt,nhân viên phục vụ nhiệt tình, rất ưng ý với sản phẩm mua ở điện máy xanh",1,1,5,iphone-7,iphone
14660,"sản phẩm đẹp.chụp ảnh nét, màn hình sáng sửa chơi game thi thoảng đơ. chip hơi cùi",1,1,3,samsung-galaxy-a10s,samsung
14661,"Máy nóng lên là cảm ứng sẽ không mượt nữa... Thỉnh thoảng hay bị đơ máy... Chỉ duyệt web, không chơi game, tắt ứng dụng không cần thiết... Nhưng vẫn vậy...ức chế...",0,0,1,vsmart-joy-1-plus,vsmart
14662,"Sản phẩm sài tốt đến thời điểm hiện tại, máy chạy mượt mà, không nóng máy, pin khỏe",1,1,5,iphone-6-plus-16gb,iphone
14663,"Về mặt thiết kế thì tạm được,riêng về camera chưa được sắc nét đặc biệt là khẩu độ quá kém",1,1,3,samsung-galaxy-a8,samsung
14664,. Rất tốt và bền nữa. Mình đã từng dùng nên pt sài tới nổi nó bị bể nát báy lun mà vẫn dùng đc nữa rất OK mik iu nó,1,1,5,mobell-s40,mobell
14665,Máy mới mua được 2 hôm để qua đêm bật có mỗi wifi mà mất những 6% có phải do pin lỗi ko,0,0,3,xiaomi-mi-9-se,xiaomi
14666,Xài đc 1 năm r. Nói chung ổn. Nhưng hơi chậm 1 tý thôi. Tính tết bán mua iphon6 xài hoặc samsung s7s xách tay,1,1,5,samsung-galaxy-note-3,samsung
14667,"Mới mua ở tgdđ 30/4 cần thơ (đối diện trường cao đẳng cần thơ) sáng nay về thấy máy rất mượt mà, tầm gần 3tr mà sở hữu được máy như vầy thì khỏi phải chê chỗ nào rồi, nhân viên phục vụ thì khỏi phải bàn đi!! Thái độ siêu nhiệt tình luôn, lần thứ 2 mua sản phẩm ở tgdđ rồi và lần nào cũng như lần nấy thái độ phục vụ của nhân viên rất chu đáo nhiệt tình, mình có nhờ anh nhân viên update hệ thống giùm cũng tốn ko nhiều thời gian lắm nhưng anh ấy thấy hơi lâu nên cũng có lời xin lỗi với mình, thật sự thì nghe anh ấy xin lỗi cũng thấy ngại ngại vì chủ nhật mình rãnh mà hehe, về phần máy thì mình thấy rất ok chơi liên quân được bình thường, nói chung tầm giá này sở hữu 1 con smartphone như vầy là ok rồi 👌 ai có nhu cầu mua thì mình khuyên thật là nên đi mua đi đừng chần chừ nữa kẻo máy hết hàng thì phải đợi hàng về nữa đấy",1,1,5,vsmart-joy-1-plus,vsmart
14668,"sản phẩm chạy mượt, cầm vừa tay, màn hình đẹp, chụp hình rõ nét. bộ nhớ lưu trữ thoải mái, rất thích sản phẩm",1,1,4,samsung-galaxy-s8,samsung
14669,Sử dụng dc 10 ngày nay cảm thấy máy rất ok nhé. Pin xài hơn 1 ngày. Chụp ảnh bao đẹp.,1,1,5,realme-2-pro,realme
14670,"mới mua xài pin cũng ko trâu lắm , bắt wifi hơi yếu , camera tốt . Nói chung là máy tốt nhân viên tư vấn nhiệt tình",1,1,5,mobiistar-prime-x-max-2018,mobiistar
14671,Máy này tốt trong tầm giá ma thôi Camera trung bình 5diem hãng quảng cáo camera quay video mp4 nhưng máy quay video chỉ được 3gp ma thôi sai lech thông số.thiet kế khá màn hình khá đa nhiệm mức khá chip cùi 5 điểm k chơi gem năng dược chỉ tác vụ có bản như yotue goog f thì mượt hay lỗi ở loa chap chờn lúc có tiếng lục k kính camera bị lỏng ra buồn cười thật chất lượng giá công ẩu chấm cho 5sao nói chung tầm tiền này k đòi hỏi gì thêm tam duoc.oke,1,1,5,coolpad-n5,coolpad
14672,"ok máy dùng tốt mỗi tội không có phím cứng, toàn phim áo.",1,1,5,microsoft-lumia-640,microsoft
14673,máy thường bị xảy ra lỗi bị lỗi phần mềm nên coi lại sản phẩm hãng oppo được nhiều người ưa chuộn nhưng do sản phẩm bị lỗi nhiều quá nên người sử dụng không hài lòng cho lắm,0,0,1,oppo-f1-plus,oppo
14674,Camera chụp hình đẹp ! Oppo tiện hơn Samsung ở chỗ cử chỉ và chuyển động khi màn hình tăt / bật! Pin tôi cũng dùng được hơn 1 ngày,0,0,4,oppo-neo-7s,oppo
14675,"Máy to, pin khá tốt nếu dùng nghe gọi bt. Các phím bấm đàn hồi tốt. Mạng và Java chỉ để cho đẹp nên đừng ai hy vọng gì nhiều. Sp có khuyến mại nhưng 3 tháng rồi vẫn chưa thấy km đâu.",1,1,3,itel-it7100,itel
14676,"Điện thoại tốt, giá hợp lý, máy mượt. Nhân viên nhiệt tình, chu đáo. Ram 4 gb, bộ nhớ 64Gb tương đối nhanh, có thể đáp ứng game nặng.",1,1,4,samsung-galaxy-j6-tim-lavender,samsung
14677,Máy phù hợp hsinh máy đẹp tuy hơi chậm nhưng nhìn chung là ổn vì hàng việt nên chấp nhận cho 5 sao.,1,1,5,vsmart-star,vsmart
14678,"Ế dài,cấu hình yếu,nhựa,màn hình hd+,tầm giá này có nhiều lựa chọn tốt hơn,mình sài qua 3 dòng nokia 6,thất vọng",0,0,1,nokia-32,nokia
14679,"Đáng đồng tiền bát gạo , đã mua 3 máy , pin trâu , nghe lâu gọi tốt , loa to rõ , cực hài lòng về sản phẩm",1,1,5,nokia-230,nokia
14680,"Mới mua hôm qua Máy to ngon phết nhưng load rất chậm, mình tải file về mà vào file của bạn k thấy, nó trôi đi đâu r k biết. Máy nóng nhanh, nhưng tầm giá này thì cx ngon r",1,1,3,samsung-galaxy-a10,samsung
14681,"máy xài tương đối tốt, nhưng sau 3 tháng không quay video, xem video thì giật liên tục... đã fix tất cả mọi cách nói thật khá hối hận khi mua xiaomi.",0,0,1,xiaomi-redmi-note-6-pro-32gb,xiaomi
14682,"Máy thỉnh thoảng lỗi không bật được đèn flash, nhiều khi hơi phiền, chụp ảnh thì không được đẹp lắm",1,1,3,realme-c2,realme
14683,"Là 1 ipan of ip nhưng thử cảm nhận coi ss ntn? Đánh giá nhẹ về ss 10+ tại chưa quen xài nhưng 10+ cũng rất ngon về mọi mặt, đa nhiệm cũng rất hay nhưng về pin thì mh hơi buồn 100% pin tắt wifi và chế độ máy bay 10' chờ tụt 1% thì k hiểu??? Về ip thì rất là lâu ms tụt....buồn vì ss pin khủng mà pin tụt k lý do",1,1,2,samsung-galaxy-s10-plus-512gb,samsung
14684,"Sạc pin củ xạc nóng máy cũng nóng nữa. Còn những thứ khác thì cũng sài được , cam trước chụp không được đẹp. . cảm sau thì ok",0,0,1,oppo-f11-pro-128gb,oppo
14685,"Thiết kế đẹp, sang. Chụp ảnh nhanh, màu sắc đẹp nhưng khi bỏ lên máy tính xem thấy màu hơi khác. Màn hình rất đẹp, màu đen nhìn thể hiện rõ, không như mấy màn hình khác nhưng màu hơi nịnh mắt. Màn hình này xem phim khõi chê luôn",1,1,5,samsung-galaxy-a9-pro,samsung
14686,Sản phẩm quá cùi. Máy bị đơ thường xuyên. Với số tiền đó nhiều máy tốt hơn. Xài nhiều hãng samsung vẫn là ok.,0,0,1,nokia-8110-4g,nokia
14687,Tôi thấy tốt . giá rẻ thế này là ngon. Rồi. Chơi game cũng mượt . Xem phim cũng nét . Chỉ có điều màn hình dễ vỡ quá .tôi vỡ lần thứ 2 rồi chưa đi thay đc huhu,1,1,5,vsmart-joy-1-plus,vsmart
14688,Iphone 4 dùng cũng được nhưng Lắm cái cần is8 mới tải về đc nên chỉ cho 3 sao thôi,1,1,3,iphone-4-32gb,iphone
14689,Với giá mua đc 3490000 còn đc giảm 350000 thì dùng khá OK ạ. Nhưng nếu sau này k dùng đc google nữa thì sao ạ,1,1,5,huawei-y7-pro-2019,huawei
14690,Mọi thứ ns chung rất tuyệt màu đen nhám nhìn rất sang trọng và bắt mắt pin thj dùng rất tốt còn có sạc vooc sạc có 45 phút ak Sài đc 2 tuần r nthứ đều rấtt tốt,1,1,5,oppo-f3-plus,oppo
14691,Pin có vẻ mau hết. Chơi liên quân full cấu hình lâu lâu dựt.nên mở fps tốn pin nhưng mượt hơn nhiều. Vân tay chưa nhạy lắm. Máy chơi game lâu ít nóng. Nhân viên bán rất chú đáo.,1,1,4,realme-2-pro-6gb-64gb,realme
14692,Mik sài cx rất tốt có cái màn hình chất lương hình ảnh ko cao Nhưng nhìn chung thì cx ổn,1,1,4,vivo-y85,vivo
14693,Mới mua máy ngày hôm nay cảm thấy mọi thứ rất ok chụp ảnh bình thường nhưng khi cập nhật phần mềm android 8.0 oreo thì máy chạy mượt hơn hẳn cam chụp đẹp hơn điểm antutu lên hơn 200k . s8 quá tuyệt.,1,1,5,samsung-galaxy-s8,samsung
